date,code,open,high,low,close,preclose,volume,amount,adjustflag
2024-06-20,sz.000858,134.1000,135.0700,132.1800,132.2000,134.2200,12619163,1679993028.7700,3
2024-06-21,sz.000858,132.0100,132.8600,128.8000,130.2000,132.2000,21388642,2781028408.8000,3
2024-06-24,sz.000858,126.0200,132.6700,125.6000,131.0300,130.2000,23923514,3102546742.5400,3
2024-06-25,sz.000858,131.8000,133.2900,130.6000,131.5100,131.0300,17715159,2341480948.4100,3
2024-06-26,sz.000858,130.4000,132.1800,130.3500,131.3000,131.5100,10221249,1341298503.0700,3
2024-06-27,sz.000858,131.3300,131.3700,128.7200,129.6500,131.3000,12264610,1587676455.0900,3
2024-06-28,sz.000858,128.9900,130.4900,127.5600,128.0400,129.6500,15689886,2019328025.7800,3
2024-07-01,sz.000858,128.2000,129.1600,126.0000,128.3000,128.0400,15433459,1964232828.8400,3
2024-07-02,sz.000858,127.7000,132.6800,127.5000,131.5600,128.3000,24747909,3244049457.3500,3
2024-07-03,sz.000858,131.5600,132.7000,130.1000,131.0000,131.5600,12427733,1631928152.2400,3
2024-07-04,sz.000858,131.0000,132.4000,130.0300,130.5900,131.0000,10049528,1315554603.8800,3
2024-07-05,sz.000858,130.5900,131.9700,128.1400,128.9500,130.5900,13941250,1803448224.6200,3
2024-07-08,sz.000858,128.9800,129.2000,125.2200,125.9100,128.9500,20745544,2630909852.0600,3
2024-07-09,sz.000858,125.9100,128.2000,125.1800,127.0700,125.9100,19540437,2475816884.3600,3
2024-07-10,sz.000858,126.5000,128.4600,126.1800,126.5400,127.0700,15457159,1964272870.0200,3
2024-07-11,sz.000858,127.5000,131.5000,127.1700,130.4800,126.5400,25779636,3349449291.3000,3
2024-07-12,sz.000858,126.6800,127.7900,125.6500,127.4000,125.8100,18938660,2401467289.1800,3
2024-07-15,sz.000858,127.0000,129.3600,126.5800,127.5000,127.4000,11973781,1532479885.1200,3
2024-07-16,sz.000858,126.7300,128.1000,125.8000,127.4800,127.5000,15468916,1967032427.8300,3
2024-07-17,sz.000858,127.0000,130.9900,126.3700,130.7600,127.4800,22884217,2960415563.9300,3
2024-07-18,sz.000858,130.0400,133.0000,130.0300,131.1000,130.7600,18591713,2444968667.2400,3
2024-07-19,sz.000858,130.6800,133.4900,129.7800,133.4200,131.1000,19024378,2517623683.3200,3
2024-07-22,sz.000858,133.4000,133.9500,131.0000,131.2200,133.4200,15642939,2065619592.1200,3
2024-07-23,sz.000858,131.0100,131.5100,126.8000,126.8000,131.2200,19756404,2540829813.4900,3
2024-07-24,sz.000858,126.5800,127.7000,125.5000,126.0600,126.8000,14364962,1813586525.0100,3
2024-07-25,sz.000858,125.1000,126.6600,125.1000,125.7800,126.0600,11814145,1485089890.1600,3
2024-07-26,sz.000858,126.0000,127.3800,125.1000,126.2000,125.7800,11421502,1439101532.4300,3
2024-07-29,sz.000858,126.0000,126.7000,124.1000,124.1000,126.2000,13936430,1745197563.8400,3
2024-07-30,sz.000858,123.0000,124.3000,121.4800,123.2900,124.1000,20725348,2538151160.5700,3
2024-07-31,sz.000858,122.6800,128.1800,122.6600,126.8600,123.2900,26057917,3286415866.7800,3
2024-08-01,sz.000858,126.8700,126.9500,123.8800,124.0000,126.8600,17473861,2180765965.3100,3
2024-08-02,sz.000858,123.0000,124.5200,122.8800,123.7000,124.0000,9950169,1231884912.0600,3
2024-08-05,sz.000858,123.7000,128.0000,123.6000,126.0000,123.7000,24189241,3060405977.4900,3
2024-08-06,sz.000858,126.5200,128.0000,125.3800,125.9000,126.0000,15347283,1940983188.7000,3
2024-08-07,sz.000858,126.0000,127.5800,125.3000,127.0000,125.9000,13259071,1678186222.6700,3
2024-08-08,sz.000858,126.4800,129.6700,125.9500,128.3500,127.0000,20013087,2559755533.7400,3
2024-08-09,sz.000858,129.5000,130.0000,127.7400,128.0800,128.3500,15846790,2041741165.9000,3
2024-08-12,sz.000858,127.5000,128.4900,127.1200,127.7100,128.0800,7310797,934639850.5600,3
2024-08-13,sz.000858,127.5900,127.9600,125.1200,125.6000,127.7100,12451739,1567828596.9300,3
2024-08-14,sz.000858,125.5000,125.5900,123.8900,124.3300,125.6000,9494697,1181885782.0000,3
2024-08-15,sz.000858,124.0200,126.1500,123.8600,124.9500,124.3300,11162349,1395432331.9000,3
2024-08-16,sz.000858,124.5000,125.3700,123.5800,125.0100,124.9500,9726670,1211693479.2600,3
2024-08-19,sz.000858,125.0000,127.0000,123.9000,123.9500,125.0100,13875921,1732841551.4700,3
2024-08-20,sz.000858,123.9500,124.0000,122.6600,123.1500,123.9500,10985221,1352259414.5600,3
2024-08-21,sz.000858,122.8000,123.1400,122.1000,122.2000,123.1500,9710809,1189648677.4100,3
2024-08-22,sz.000858,122.2100,122.3900,119.9600,120.9900,122.2000,18528513,2234186007.8200,3
2024-08-23,sz.000858,120.6000,122.1000,120.5200,121.1100,120.9900,8898800,1078393647.2500,3
2024-08-26,sz.000858,120.9800,121.8700,118.0400,118.1200,121.1100,20401007,2429417311.3000,3
2024-08-27,sz.000858,117.7000,118.2000,115.5500,117.7000,118.1200,15660884,1831272407.4700,3
2024-08-28,sz.000858,117.0000,117.0000,112.9200,114.0000,117.7000,24729242,2821002956.1900,3
2024-08-29,sz.000858,115.5000,120.2900,115.1300,118.7800,114.0000,30025609,3546177235.8900,3
2024-08-30,sz.000858,118.0000,124.6600,116.7800,123.0300,118.7800,33779842,4114623948.3700,3
2024-09-02,sz.000858,122.0000,122.3100,119.0000,119.0000,123.0300,17755490,2134586803.9100,3
2024-09-03,sz.000858,119.0800,121.4700,119.0000,120.3200,119.0000,12798410,1538909785.9900,3
2024-09-04,sz.000858,119.3300,120.8000,119.0300,119.1100,120.3200,8469238,1011886744.1000,3
2024-09-05,sz.000858,119.1000,119.8800,118.5000,119.5500,119.1100,8279466,987295999.1100,3
2024-09-06,sz.000858,119.5000,119.5000,117.5000,117.5300,119.5500,7772198,920196138.1400,3
2024-09-09,sz.000858,116.9000,117.4900,115.5200,116.2200,117.5300,11158667,1296332675.2700,3
2024-09-10,sz.000858,116.2200,118.2600,115.9000,116.4300,116.2200,10605023,1237792376.2200,3
2024-09-11,sz.000858,115.8000,117.0700,115.0000,116.0100,116.4300,7659099,888345206.8000,3
2024-09-12,sz.000858,116.0000,116.3800,113.3600,113.3600,116.0100,16984847,1945710693.7300,3
2024-09-13,sz.000858,113.3000,113.3000,109.2000,109.2000,113.3600,31153086,3444726618.2900,3
2024-09-18,sz.000858,108.2500,109.5700,107.2100,107.6900,109.2000,17763923,1916365125.0800,3
2024-09-19,sz.000858,107.7300,112.8600,106.3300,110.9000,107.6900,31818095,3511889907.7100,3
2024-09-20,sz.000858,110.1300,110.8500,108.6000,110.2800,110.9000,19668110,2158043124.5600,3
2024-09-23,sz.000858,110.9100,113.7900,110.4000,112.2900,110.2800,20371180,2298355085.4400,3
2024-09-24,sz.000858,114.9000,120.4000,113.5100,120.3600,112.2900,47346927,5559354900.5200,3
2024-09-25,sz.000858,123.6000,125.6200,121.8800,122.1000,120.3600,41718945,5168860913.2200,3
2024-09-26,sz.000858,122.1000,134.3100,121.9100,134.3100,122.1000,66453364,8594482227.5600,3
2024-09-27,sz.000858,141.8000,147.7400,138.5300,147.7400,134.3100,86457718,12438562566.8300,3
2024-09-30,sz.000858,156.0200,162.5100,152.7000,162.5100,147.7400,98620119,15752197755.5200,3
